lead_id,user_id,deal_id,lead_source,campaign_name,utm_medium,lead_cost,lead_status,created_at,converted_at,SDR,industry,year
1705,35374b3e-4fdc-4601-962d-98d0cf3dd6bf,459491e3-e1f9-4dec-8e47-4f830560603a,Email,Spring Drip Campaign,email,354.155873800008,new,2024-05-07 17:48:36.623309,,Barbie,Cloud Computing,2024
1706,9364944e-bd59-4620-8309-92b552d5c76a,6eb18daf-c31e-49bc-9b99-9ce42fb6b2c8,LinkedIn,Q2 Retargeting,organic,238.72772834192887,contacted,2023-09-19 17:48:36.623309,,Midge,SaaS,2023
1707,a1fab579-5ea9-4518-a545-bc0c76d9851a,,Webinar,Summer Webinar,social,533.6918827928434,qualified,2025-07-21 17:48:36.623309,,Jake,AI & Machine Learning,2025
1708,d1c35d36-c842-431e-bfba-25ac9a21966d,,Google Ads,Summer Webinar,paid_search,324.76474678212395,qualified,2023-08-04 17:48:36.623309,,Jake,Data Analytics,2023
1709,efcc0571-5685-44f7-b6ff-a10afb77bf33,791e6834-aa5d-4143-8feb-7bf822940681,Facebook Ads,Summer Webinar,organic,239.8619855457383,qualified,2023-05-02 17:48:36.623309,,Barbie,Data Analytics,2023
1710,034d0df2-eebd-4090-8a70-d38882fed654,,Google Ads,Product Launch,referral,370.2889466230155,new,2023-12-26 17:48:36.623309,,Midge,Software Development,2023
1711,2ff335cd-1801-4893-8d51-f3739575b017,,Organic,Summer Webinar,referral,412.1929532396941,converted,2024-12-05 17:48:36.623309,2025-01-10 02:21:02.623309,Barbie,Managed IT Services,2024
1712,b753217a-aa3d-46cb-98e5-5749ff4c971b,b172db77-fca2-4505-a324-4eb9827da879,Google Ads,Q1 Paid Search,social,250.24449684726457,qualified,2023-04-09 17:48:36.623309,,Barbie,Data Analytics,2023
1713,7a440132-4be0-4304-a04a-fc0e57d0ea7f,,Email,Q1 Paid Search,organic,335.880589613116,contacted,2024-11-09 17:48:36.623309,,Tori,Data Analytics,2024
1714,e13d1a3f-a1c1-479a-92e2-5e750b59e9e2,e8b7ad80-8248-4bbf-bab4-5c54f780b30b,Google Ads,Product Launch,social,286.24173428218336,qualified,2025-03-18 17:48:36.623309,,Ken,AI & Machine Learning,2025
1715,c44d1e6c-e579-4fce-857a-18909597ef91,a23a79cf-3f28-4ac9-94fc-e2a78c3b8be5,Email,Q1 Paid Search,referral,269.15291305006417,contacted,2025-06-19 17:48:36.623309,,Jake,Networking Solutions,2025
1716,300fb18c-9d49-47c1-8622-bf890afd6ef8,03d2c160-bb87-4524-90e6-dd5c75cfc17c,Webinar,SEO Blog,paid_search,495.5041798384514,contacted,2022-11-24 17:48:36.623309,,Midge,IT Consulting,2022
1717,4dabcdfb-2088-4a44-999f-4534ccbf8bf7,c4108fc0-6f6b-4e08-8b5c-4adb67cbfe5c,Email,Spring Drip Campaign,referral,363.60548066997495,contacted,2025-03-26 17:48:36.623309,,Jake,AI & Machine Learning,2025
1718,0f876780-f949-4a54-9c9e-4bdf1d637fed,31374aa9-8507-4a4a-8222-09cf47dfadcd,Email,Q1 Paid Search,referral,253.52745201571307,new,2024-02-06 17:48:36.623309,,Tori,DevOps,2024
1719,8d7ea235-e29e-411c-b726-bfb03280fc97,d9932e1d-6351-4495-b16b-b37e5582dad6,Referral,Holiday Promo,social,333.5347936252548,contacted,2022-10-23 17:48:36.623309,,Tori,Cybersecurity,2022
1720,92b017c5-8f7d-4a54-b443-4a429b741b8b,24a8e6a7-79a6-4a52-88ba-ecf4fdebc4b0,LinkedIn,SEO Blog,social,293.3151438285324,converted,2023-11-23 17:48:36.623309,2024-01-16 07:31:33.623309,Midge,Managed IT Services,2023
1721,6563c840-8777-4541-b316-67fbcd448ad5,bb1001f0-ba5a-48f2-ae78-c57294500bd8,Webinar,Spring Drip Campaign,organic,556.5040942448263,qualified,2024-06-02 17:48:36.623309,,Midge,IT Consulting,2024
1722,c80b1e85-1240-49df-af3a-c1b511b79d4d,fc1b6ded-fe0d-4365-bfc3-9f64d31d1062,Referral,Q1 Paid Search,organic,318.6826715310679,new,2022-10-31 17:48:36.623309,,Ken,Cybersecurity,2022
1723,2e61bd0a-341e-4785-89df-f52731c60873,,Referral,Product Launch,referral,429.71281516148247,qualified,2025-08-25 17:48:36.623309,,Tori,SaaS,2025
1724,672a7a81-5432-495f-95f4-d3f0df863302,d98796df-e1b4-4ecc-8898-d564526e8f3e,Google Ads,Product Launch,paid_search,295.8491639991508,contacted,2023-09-28 17:48:36.623309,,Barbie,DevOps,2023
1725,9d0b05a5-af79-4a01-83e1-63847ec61389,,Google Ads,Q2 Retargeting,email,325.57664830251804,contacted,2023-04-07 17:48:36.623309,,Barbie,IT Consulting,2023
1726,6c739946-9146-4bb3-941c-8afd08085738,,LinkedIn,Spring Drip Campaign,social,213.91539226330883,qualified,2023-04-03 17:48:36.623309,,Barbie,Managed IT Services,2023
1727,a374ec72-80f0-4e0a-a642-54e107017ee8,,Organic,Holiday Promo,organic,371.42078286873976,disqualified,2024-11-29 17:48:36.623309,,Jake,Managed IT Services,2024
1728,389e9771-2fdf-40b9-aa00-3325f97d6396,8f8e0bcf-9a23-4687-989c-c5bb33619d71,Email,Product Launch,referral,312.18084631755846,qualified,2024-04-14 17:48:36.623309,,Ken,IT Consulting,2024
1729,283547f8-94f2-43bd-9a63-a99df225b3b3,1afbe6d7-b229-4bd5-abfe-162634bd7f62,Referral,SEO Blog,organic,383.64558142558377,contacted,2023-04-30 17:48:36.623309,,Jake,SaaS,2023
1730,fb664130-30db-4fff-a0ce-2f335df20b66,,Email,Spring Drip Campaign,referral,252.31705439914447,new,2025-07-06 17:48:36.623309,,Barbie,Data Analytics,2025
1731,d2410ea0-5702-473e-8e7e-6b0c26fd5c85,ca41cdfc-7173-4d3a-bb75-9b383ff5c134,Referral,Holiday Promo,social,369.2938445260616,qualified,2024-03-17 17:48:36.623309,,Ken,SaaS,2024
1732,3e641ce4-35c7-4631-a0b8-91b0e2627d40,84c6d497-8da5-46d4-9a6e-36cb0c5e84d5,Email,Q2 Retargeting,social,416.33059684117984,new,2022-12-17 17:48:36.623309,,Jake,Managed IT Services,2022
1733,5e301462-7988-4283-bed5-e514f3ca9e12,,Facebook Ads,Spring Drip Campaign,email,343.70483075359874,qualified,2024-03-17 17:48:36.623309,,Barbie,DevOps,2024
1734,20f983d7-bf6e-4159-9d11-e61c466a0844,57bde1c1-6863-490c-8b4d-2d8f2c17d121,Webinar,Spring Drip Campaign,organic,675.9164607284088,new,2024-12-10 17:48:36.623309,,Barbie,IT Consulting,2024
1735,b753217a-aa3d-46cb-98e5-5749ff4c971b,f06c2bc9-8bf2-49af-8f3a-963e02859fcb,Email,Summer Webinar,paid_search,375.2758500726207,qualified,2023-09-06 17:48:36.623309,,Jake,IT Consulting,2023
1736,56d7f567-745e-4e39-a596-e95f8c58d67c,f652bc13-d48b-431a-8f64-2b131c9420fc,Email,Q2 Retargeting,referral,252.6053604745832,new,2024-07-17 17:48:36.623309,,Jake,Networking Solutions,2024
1737,97763841-bab3-4389-afd4-65b8a7949968,,Email,Product Launch,referral,314.6138226625384,contacted,2024-07-26 17:48:36.623309,,Tori,Software Development,2024
1738,1c06b4ae-73d9-4f33-a319-11a4fc31d6d5,7e8f4d2e-cb10-496f-91de-370f592644b6,Referral,Q1 Paid Search,referral,359.7408366632981,new,2025-04-15 17:48:36.623309,,Ken,IT Consulting,2025
1739,3138b917-70fd-4168-841a-8bd504f238a7,c41293e0-514c-49cb-a6c6-fdfe8c225386,Facebook Ads,Customer Referral,email,282.65467316118884,contacted,2023-08-04 17:48:36.623309,,Midge,Software Development,2023
1740,3a12dac9-ec3f-46a7-bb57-d476a8362d53,121856af-7e11-44af-baba-5510b909f046,Email,Summer Webinar,social,329.3121296617604,new,2023-08-18 17:48:36.623309,,Jake,SaaS,2023
1741,2ce34d8e-0274-4f75-b987-18a12529fd29,099e8a2e-1ec5-4d7a-8a56-6f02f12c2750,Email,Customer Referral,email,308.20546477235206,new,2023-11-17 17:48:36.623309,,Midge,Software Development,2023
1742,30824037-2a91-49f8-be01-7ea5b538a95e,,LinkedIn,Product Launch,organic,213.4852511404696,new,2023-01-29 17:48:36.623309,,Tori,DevOps,2023
1743,cd2d775f-a7eb-47c7-8756-1d50afc2442c,0eca54d5-0424-4c29-af14-93548482d466,Email,Q2 Retargeting,paid_search,317.8049220184205,new,2024-12-14 17:48:36.623309,,Ken,Data Analytics,2024
1744,f2999e27-5c7d-4c22-a8b1-1263e49dbde0,,Google Ads,Summer Webinar,paid_search,371.4306056641102,new,2024-09-10 17:48:36.623309,,Jake,Managed IT Services,2024
1745,8d027489-ba19-452c-a270-5f8820768756,58c33de4-3b2d-4998-8227-da2b917c082b,Organic,Spring Drip Campaign,social,259.8575247354364,new,2023-05-22 17:48:36.623309,,Ken,AI & Machine Learning,2023
1746,85798ff9-3e81-4e7f-b211-1d68e88c750a,,Organic,Product Launch,organic,191.20559483373088,new,2023-08-31 17:48:36.623309,,Barbie,Cloud Computing,2023
1747,72c1e8cd-0e0e-490c-bb93-2175f899d4b1,9a325a35-21b6-49a8-bb34-ca975b509536,Referral,Q1 Paid Search,paid_search,391.26684527016056,new,2023-02-27 17:48:36.623309,,Jake,Software Development,2023
1748,1ac9d334-d181-49dd-872e-ecb2427762be,101c673b-2e1d-4579-b502-3a9cdc92e24a,Webinar,Customer Referral,referral,642.3525806184651,qualified,2022-11-06 17:48:36.623309,,Ken,AI & Machine Learning,2022
1749,8a792f45-c389-4fbc-9fbd-ddf62d7c178d,170170c5-1118-46bb-8c38-38249edf53a0,LinkedIn,Holiday Promo,social,343.2520265180188,contacted,2023-06-01 17:48:36.623309,,Tori,Cybersecurity,2023
1750,8d6c9800-80fd-4b1a-8b55-ebdb81cf90c8,,Organic,Product Launch,referral,229.6799216870573,converted,2023-05-27 17:48:36.623309,2023-06-26 07:15:20.623309,Tori,Cloud Computing,2023
1751,427cc76a-586d-4895-80c3-d8390e244e06,623bd49f-8900-45bd-a078-b4857e2a26b5,Facebook Ads,Summer Webinar,email,414.9012889314751,new,2024-09-11 17:48:36.623309,,Ken,Networking Solutions,2024
1752,e78a0b9b-3b84-4349-a7f0-a70f58b9768c,8f8af500-9801-488c-906b-9f9987312111,Webinar,Product Launch,email,428.3057048156963,qualified,2024-02-04 17:48:36.623309,,Midge,SaaS,2024
1753,c9187a98-7ebf-48f9-85a4-df4462dbb3da,,Webinar,SEO Blog,organic,536.2304012426108,new,2024-08-05 17:48:36.623309,,Midge,SaaS,2024
1754,3fbaa3c6-6f03-4991-95ac-c2b8890b8dbd,,Facebook Ads,Spring Drip Campaign,organic,233.99604293616588,qualified,2023-08-31 17:48:36.623309,,Jake,Data Analytics,2023
1755,9cf1f5f5-2091-4579-bc00-a474afd666e8,b4d0c905-e888-479d-ae68-8b19d861f605,Google Ads,Customer Referral,paid_search,381.2100941477005,contacted,2023-01-02 17:48:36.623309,,Barbie,AI & Machine Learning,2023
1756,4fb1b443-9a7d-4399-8370-6e54b017a3b9,,LinkedIn,Customer Referral,paid_search,320.61119704813314,new,2024-02-18 17:48:36.623309,,Barbie,Data Analytics,2024
1757,7e6e689e-3f35-4447-8567-e7e3ffe0f366,0cf66e24-b809-4359-935b-bfd0c5235c14,Organic,Product Launch,social,295.1211244220853,contacted,2025-08-06 17:48:36.623309,,Jake,DevOps,2025
1758,a0045009-a4d5-47cf-9b00-802fd4bb7a09,0ef3c294-40dd-41df-9533-a5c43ca48f65,Google Ads,Spring Drip Campaign,social,284.28772820957687,contacted,2024-08-27 17:48:36.623309,,Tori,Networking Solutions,2024
1759,0eba6a7f-8eee-47c5-86a7-7864504f0f26,,Email,Q1 Paid Search,organic,286.1962631604256,new,2023-04-17 17:48:36.623309,,Midge,Data Analytics,2023
1760,c58968c7-a21a-49f0-9270-5ab0a2486e4d,831ec2cd-2dd4-49d6-ab21-72f9b02640d3,LinkedIn,Holiday Promo,social,291.5644699089646,new,2023-08-09 17:48:36.623309,,Jake,Networking Solutions,2023
1761,18b0a1e2-6bc3-4ca5-8e56-b854b3aa0dd8,,Webinar,Q2 Retargeting,paid_search,461.3017191739583,converted,2025-09-05 17:48:36.623309,2025-10-29 08:49:21.623309,Jake,Networking Solutions,2025
1762,decd3431-89a5-44eb-89d8-f5eb5901ad66,,Google Ads,Q1 Paid Search,organic,316.0800561951538,converted,2024-03-30 17:48:36.623309,2024-04-01 04:51:46.623309,Midge,Networking Solutions,2024
1763,1ca0e145-bd2f-4312-b202-179b94a0ab4b,d9932e1d-6351-4495-b16b-b37e5582dad6,LinkedIn,Customer Referral,referral,270.18898760928363,new,2022-11-13 17:48:36.623309,,Jake,Cloud Computing,2022
1764,788b1ef5-5283-4ae2-9aca-3f556cd0ea6f,,Facebook Ads,Customer Referral,organic,463.7110727621594,contacted,2022-11-01 17:48:36.623309,,Barbie,Cybersecurity,2022
1765,90473108-6235-45e0-8c5d-d4077bfb12c9,b4dfd105-a7f9-42fe-afec-65ec84c19951,Email,Product Launch,email,379.9458908156629,contacted,2024-03-17 17:48:36.623309,,Ken,Managed IT Services,2024
1766,988dc9e5-b502-4626-92a8-98ebc527e25b,7729ac5a-1a44-41b1-a42b-b1499e20c3a7,Webinar,Customer Referral,social,547.8571479293736,new,2025-01-08 17:48:36.623309,,Ken,AI & Machine Learning,2025
1767,4879214c-75e3-49c9-a2c7-f8abc8072959,,Webinar,Q1 Paid Search,organic,497.1346175026082,new,2022-12-25 17:48:36.623309,,Tori,Cloud Computing,2022
1768,0db44086-fc8a-4dae-86dc-244e18902efa,,Email,Q2 Retargeting,organic,168.8099239274274,new,2025-10-09 17:48:36.623309,,Midge,SaaS,2025
1769,5bcd50d9-beed-4341-b956-0bc37852d673,89901cbd-9511-4c47-bc60-b0f76889f76b,LinkedIn,Holiday Promo,email,248.89774968884245,qualified,2024-05-31 17:48:36.623309,,Jake,AI & Machine Learning,2024
1770,8ef0e0e4-40cf-4060-a1ee-a7b84a34b6e3,b0ecd97f-2918-4cd6-a91d-5729c5c15966,Email,Q1 Paid Search,referral,322.7933932024746,contacted,2024-05-10 17:48:36.623309,,Barbie,Networking Solutions,2024
1771,8b5742b5-569a-4e3c-a15b-343be5148eec,,Organic,Summer Webinar,email,334.0795653088847,qualified,2025-04-25 17:48:36.623309,,Midge,DevOps,2025
1772,40b1e9e1-d50d-48c2-aae5-a1d9ec4e1987,,Email,Summer Webinar,referral,368.5290004729998,new,2024-12-23 17:48:36.623309,,Tori,Data Analytics,2024
1773,c967d3be-5bd1-4549-a28d-8c6cc1712f6b,,Organic,Q1 Paid Search,email,233.8463903087712,qualified,2024-05-09 17:48:36.623309,,Barbie,Cybersecurity,2024
1774,9a2c112d-ce72-418f-9181-90c19ed25159,,Organic,Q2 Retargeting,paid_search,241.01638645644528,qualified,2024-06-17 17:48:36.623309,,Ken,SaaS,2024
1775,b775018c-6cd7-4d4c-87c0-7b21e8e726be,1c7a06f0-49e4-458c-b2f3-e056c08cb5eb,LinkedIn,Holiday Promo,email,279.9579408394026,new,2024-02-08 17:48:36.623309,,Midge,IT Consulting,2024
1776,3d7a1443-612a-4f6f-9585-c0d4a0cdae74,c4f52f5a-4bf7-465d-a64f-2d1344acd819,Organic,Customer Referral,paid_search,257.0110761778494,contacted,2024-06-14 17:48:36.623309,,Tori,SaaS,2024
1777,6dd72d2f-b260-440d-8531-a09b3531be76,abd33fb6-9a2d-4d08-9530-24e455be4c7d,Organic,Q2 Retargeting,paid_search,333.83171478826955,contacted,2024-03-12 17:48:36.623309,,Midge,SaaS,2024
1778,9dbf6217-1b4f-4388-af0b-c83764360b17,b35168c3-2d29-437b-996a-2ad4a13e7b2e,Google Ads,Holiday Promo,referral,470.2897150301391,new,2025-02-11 17:48:36.623309,,Tori,DevOps,2025
1779,c3e31d48-a429-41d2-a7d8-eb4bd2a50d28,ea3cb806-0cf6-41f1-8216-91aa64fcdda3,Facebook Ads,Spring Drip Campaign,referral,248.17359118354528,qualified,2025-08-14 17:48:36.623309,,Tori,Cloud Computing,2025
1780,fc85f5ab-6713-45b6-9bcd-68cc9bd0708c,,Webinar,SEO Blog,social,622.7594769229732,new,2024-05-30 17:48:36.623309,,Tori,Software Development,2024
1781,a542e375-f46a-41e4-81c2-3a153e45bdc6,22ca1100-a4b0-4b39-b79b-59e5de8d738f,Webinar,SEO Blog,email,533.2258556446577,qualified,2023-09-21 17:48:36.623309,,Ken,SaaS,2023
1782,199e18c5-df98-45ef-a869-0b17b0379cdc,,Email,Q2 Retargeting,email,291.02927903795063,new,2025-02-26 17:48:36.623309,,Jake,Networking Solutions,2025
1783,a4ca18c9-4cde-466e-a130-20ffd88bcb9d,,Webinar,Spring Drip Campaign,paid_search,556.2278409926956,qualified,2024-02-22 17:48:36.623309,,Tori,AI & Machine Learning,2024
1784,823a1b1a-b97a-4944-b15d-b1415cab446b,ea3cb806-0cf6-41f1-8216-91aa64fcdda3,Email,Customer Referral,email,303.7670603538672,contacted,2023-03-04 17:48:36.623309,,Tori,Networking Solutions,2023
1785,435c1e0a-bc91-474c-b187-11b802477321,d1e23992-1285-4e3c-9dfc-4dcaf1a4f676,Webinar,Summer Webinar,organic,563.2233833483559,new,2025-09-09 17:48:36.623309,,Midge,IT Consulting,2025
1786,a9a6287d-5910-4861-9b54-dd54b860aeea,4e7189ab-08c5-4ed8-b789-350c192ca6af,Email,SEO Blog,paid_search,295.11550193290407,qualified,2025-03-23 17:48:36.623309,,Tori,Managed IT Services,2025
1787,162603e4-1feb-4fde-85f5-2da826025a9f,,LinkedIn,Spring Drip Campaign,email,158.46543434663317,new,2024-06-27 17:48:36.623309,,Barbie,Cloud Computing,2024
1788,aab0cc25-830b-4ba5-b6b8-bad8dabc70ac,ce64a461-770d-47c4-b458-a5a104d7876c,Google Ads,SEO Blog,organic,348.9217295356683,new,2024-12-17 17:48:36.623309,,Jake,SaaS,2024
1789,09c47279-5a49-4ab5-8929-f9c50ad814d2,dec098f2-a772-4f5f-bc74-a07869ea6f82,LinkedIn,Spring Drip Campaign,paid_search,335.485674956951,contacted,2024-06-16 17:48:36.623309,,Ken,Data Analytics,2024
1790,f8764bb3-7409-4060-bed9-94dbd1bf6738,,Email,Holiday Promo,referral,313.2367957770959,qualified,2023-02-17 17:48:36.623309,,Barbie,Networking Solutions,2023
1791,be063de1-dc4c-42c1-9c11-b85a9c80166a,,Google Ads,Q2 Retargeting,social,262.0601983574321,qualified,2022-12-25 17:48:36.623309,,Jake,Data Analytics,2022
1792,e43dbdcf-c4d1-4fab-9d9e-c3873ac01281,,LinkedIn,Summer Webinar,paid_search,174.57914475944168,new,2024-01-20 17:48:36.623309,,Jake,SaaS,2024
1793,0f876780-f949-4a54-9c9e-4bdf1d637fed,,Referral,Holiday Promo,referral,188.76537590707687,contacted,2025-06-18 17:48:36.623309,,Tori,IT Consulting,2025
1794,9e4c7b1d-6a2f-4958-b3e7-2c5f8a4d7b9e,,Facebook Ads,Product Launch,social,383.54479378189535,contacted,2024-08-15 17:48:36.623309,,Midge,Software Development,2024
1795,eea74052-b7ff-404f-ac28-246f9c89b4d9,,Webinar,Customer Referral,paid_search,598.7969904081722,contacted,2024-03-10 17:48:36.623309,,Barbie,Software Development,2024
1796,121d9987-fee4-44fb-84c7-c82bf6f5ea42,bc482a88-471c-4804-a11d-1e9e5ab17d66,Organic,Spring Drip Campaign,social,419.9216713296013,contacted,2024-07-22 17:48:36.623309,,Ken,Managed IT Services,2024
1797,3e641ce4-35c7-4631-a0b8-91b0e2627d40,9217d573-0f98-4460-a11b-108bcd28f8a5,Facebook Ads,Customer Referral,social,246.9325786444208,qualified,2024-03-02 17:48:36.623309,,Tori,Cybersecurity,2024
1798,aae9b2ab-797f-44cc-8891-6275a1cf7e54,,Facebook Ads,Spring Drip Campaign,paid_search,330.2422574376276,new,2023-05-15 17:48:36.623309,,Jake,Cloud Computing,2023
1799,8af85d8f-3a7c-4768-9990-e3ad7bae1f9b,,Google Ads,Customer Referral,referral,285.5446782774499,qualified,2022-12-26 17:48:36.623309,,Ken,Cybersecurity,2022
1800,507a3fde-5573-441b-9102-30b688f29938,9c7e98d9-382f-4684-8521-b14a7d0f59f3,Webinar,Summer Webinar,paid_search,597.4299885810777,new,2025-08-31 17:48:36.623309,,Midge,Networking Solutions,2025
1801,bc9f92a6-7b54-40f5-8d33-f389efdcb343,dfd7aa11-d204-4432-adf4-5e840452de79,Google Ads,Q1 Paid Search,organic,347.9012605408418,new,2025-08-08 17:48:36.623309,,Tori,Networking Solutions,2025
1802,d973e800-c222-4a89-ab39-43177361f11e,7729ac5a-1a44-41b1-a42b-b1499e20c3a7,Email,Product Launch,paid_search,275.0446155254443,qualified,2024-01-28 17:48:36.623309,,Tori,Networking Solutions,2024
1803,f8c1ce7e-f873-4a87-b918-a4e8dd62bec9,,Email,Q1 Paid Search,paid_search,420.4498814051573,qualified,2023-03-01 17:48:36.623309,,Midge,Software Development,2023
1804,88ae5da3-9156-4df3-8c73-d5101519d711,,Organic,Customer Referral,social,329.7167393718736,converted,2025-08-06 17:48:36.623309,2025-09-17 19:21:56.623309,Jake,Networking Solutions,2025
1805,d7e70d10-9636-45ea-9727-a4131c7d4141,,Organic,Customer Referral,email,350.11774566603475,contacted,2025-02-06 17:48:36.623309,,Jake,Cloud Computing,2025
1806,9c70b672-3ed9-40d4-8f17-a1e383b5e308,f1c1f306-a1a5-4046-9a63-bc8836540c67,Facebook Ads,Q2 Retargeting,referral,290.1944740656579,new,2022-10-31 17:48:36.623309,,Jake,Cybersecurity,2022
1807,1fa39819-11e7-457b-89bf-86473f5250cf,,Email,Summer Webinar,referral,278.8492130744553,qualified,2025-02-06 17:48:36.623309,,Midge,AI & Machine Learning,2025
1808,c051e56e-ca56-49e4-8f43-419901df777a,,Facebook Ads,Holiday Promo,referral,439.4039077978448,contacted,2023-04-13 17:48:36.623309,,Tori,IT Consulting,2023
1809,4916c526-846c-4a91-9d33-3abb442a0532,,LinkedIn,Spring Drip Campaign,organic,272.3749148712282,new,2023-07-29 17:48:36.623309,,Jake,DevOps,2023
1810,8c28f870-27fa-4812-88f3-c5f84933ca3d,,Organic,Spring Drip Campaign,paid_search,353.80511804096943,qualified,2022-11-28 17:48:36.623309,,Barbie,SaaS,2022
1811,3fe3704b-06c1-42ac-94b1-b8fc7b2129a1,,Referral,Summer Webinar,referral,300.87894657630346,new,2023-06-15 17:48:36.623309,,Midge,Networking Solutions,2023
1812,b34761be-ad8d-4a81-9cc4-ab670e2e20c5,,Organic,SEO Blog,organic,330.07966202107144,qualified,2025-01-11 17:48:36.623309,,Barbie,DevOps,2025
1813,ff2cb7db-3b97-41e0-862e-c059a881c1a6,a170b675-3a00-4e8e-b230-c1d74b7f274f,Email,Holiday Promo,paid_search,279.940832313598,new,2024-06-15 17:48:36.623309,,Ken,Cybersecurity,2024
1814,9bd0a2bd-7598-4c6f-add5-f07a4bca99a5,,LinkedIn,SEO Blog,organic,210.6023800139221,contacted,2022-11-13 17:48:36.623309,,Ken,IT Consulting,2022
1815,2013e7e9-6bba-4e36-a1ae-3a4cfc88c4d2,e5246b5b-a186-4eea-b48b-a0bce64ee976,Email,Summer Webinar,referral,322.2035474191716,new,2025-06-06 17:48:36.623309,,Midge,Cybersecurity,2025
1816,4ab6677f-ad52-45aa-afdb-4d2b36a2fd79,,Facebook Ads,Product Launch,referral,279.7640228641941,new,2023-12-22 17:48:36.623309,,Ken,Networking Solutions,2023
1817,ef165954-cf92-4901-b6ae-c6cab79d04a7,92ec039c-ad7d-4760-bcf0-0b6c3a6335d6,Organic,Q2 Retargeting,organic,174.25901338430762,contacted,2023-07-16 17:48:36.623309,,Tori,AI & Machine Learning,2023
1818,4924c2e1-8878-4662-8c1e-11843a2ac2a0,,LinkedIn,Holiday Promo,organic,254.69872953328505,qualified,2025-06-05 17:48:36.623309,,Jake,SaaS,2025
1819,35d20202-db78-4ffd-96ad-d62c2a75e3cc,46efcda6-bb54-495f-8edd-840b865f259c,Email,Product Launch,organic,345.70783427681386,contacted,2023-10-05 17:48:36.623309,,Tori,AI & Machine Learning,2023
1820,ac735ea3-be33-4df4-9e77-0d347a70f1fc,,Facebook Ads,Spring Drip Campaign,organic,265.7177686201145,qualified,2023-10-04 17:48:36.623309,,Barbie,Data Analytics,2023
1821,0873b7e0-f3dd-486a-9d8f-2f8a95d1235f,,Facebook Ads,Summer Webinar,paid_search,239.17022099177817,converted,2024-04-03 17:48:36.623309,2024-05-05 05:08:00.623309,Tori,SaaS,2024
1822,9860ea64-848d-462c-b3d1-10dc41999079,cd3b45d3-ae8d-4daf-b72f-a32969f16ddb,Google Ads,Q1 Paid Search,email,282.24132946199325,new,2024-04-30 17:48:36.623309,,Tori,Cloud Computing,2024
1823,ce8564ee-1fb1-4607-b9cb-1522763a0cbd,b7247264-cdf8-40d7-a285-261d817cf3c4,Organic,Q1 Paid Search,organic,283.93604830158165,new,2024-08-19 17:48:36.623309,,Tori,Networking Solutions,2024
1824,fddb9890-f5d5-44e9-88dc-f236b5e36f41,bd93c33f-1488-428f-a479-1b5884c8d00e,LinkedIn,Holiday Promo,social,134.62381521464914,new,2023-03-09 17:48:36.623309,,Jake,Data Analytics,2023
1825,0bd4588e-3dfc-4f24-b468-99a3357b5db2,,Google Ads,Q1 Paid Search,referral,314.23973394174294,contacted,2025-06-14 17:48:36.623309,,Ken,Data Analytics,2025
1826,b86a3581-0d53-4645-8d1a-27e8f71c7b9f,96baa07b-5911-4cc6-b667-e150fa283d44,Facebook Ads,Customer Referral,email,363.2420749661653,qualified,2025-06-05 17:48:36.623309,,Ken,Software Development,2025
1827,44020e15-067a-4157-a894-1c571da6fff9,e94b3705-0189-4b94-aa60-648c29197100,Facebook Ads,Customer Referral,email,188.67032871447296,contacted,2024-05-07 17:48:36.623309,,Ken,Cybersecurity,2024
1828,aa4fee97-9f11-4773-823e-6f0bd1940d2c,,Referral,Q1 Paid Search,email,424.703668047519,qualified,2023-12-23 17:48:36.623309,,Tori,Data Analytics,2023
